000072 	 1.881786E+01 	 -6.96429947E+03  4.29072420E+03  3.62154380E-01  1.23130561E+02  1.99948892E+02 -5.16262669E-02 	 2.12900681E+01 3.92464206E+03 3.92464206E+03 007953 	 5.22461214E+03 6.00000000E+03 1.97880940E+00 
000073 	 1.907922E+01 	 -6.93115533E+03  4.34407248E+03  3.10798436E-01  1.24765640E+02  1.98975247E+02 -8.30786967E-03 	 2.12684340E+01 3.91388480E+03 3.91388480E+03 007938 	 5.22438599E+03 6.00000000E+03 1.95262226E+00 
000074 	 1.934058E+01 	 -6.89764113E+03  4.39715312E+03  3.29914392E-01  1.26116533E+02  1.98132752E+02 -2.95786729E-02 	 2.12524407E+01 3.90533936E+03 3.90533936E+03 007918 	 5.22418907E+03 6.00000000E+03 1.97654010E+00 
000075 	 1.960194E+01 	 -6.86370641E+03  4.44991289E+03  3.02293395E-01  1.27719235E+02  1.96976833E+02 -2.01208609E-01 	 2.12324354E+01 3.89081172E+03 3.89081172E+03 007903 	 5.22380388E+03 6.00000000E+03 1.94832654E+00 
000076 	 1.986330E+01 	 -6.82937014E+03  4.50244880E+03  2.56210143E-01  1.29324401E+02  1.96119450E+02 -1.64177587E-01 	 2.11905381E+01 3.87311862E+03 3.87311862E+03 007889 	 5.21365545E+03 6.00000000E+03 1.96049610E+00 
000077 	 2.012466E+01 	 -6.79458987E+03  4.55472176E+03  2.08877478E-01  1.30867483E+02  1.94997973E+02 -1.50615451E-01 	 2.11685588E+01 3.85850450E+03 3.85850450E+03 007882 	 5.20395377E+03 6.00000000E+03 1.97532191E+00 
000078 	 2.038602E+01 	 -6.75942933E+03  4.60672470E+03  1.70199732E-01  1.32368729E+02  1.94002168E+02 -5.99769613E-02 	 2.11631306E+01 3.85609158E+03 3.85609158E+03 007874 	 5.20362750E+03 6.00000000E+03 1.98470892E+00 
000079 	 2.064738E+01 	 -6.72384557E+03  4.65846231E+03  1.67405683E-01  1.33687445E+02  1.93025486E+02 -1.07731804E-01 	 2.11429976E+01 3.84322873E+03 3.84322873E+03 007867 	 5.19393953E+03 6.00000000E+03 2.05442530E+00 
000080 	 2.090874E+01 	 -6.68791689E+03  4.70990538E+03  1.16227859E-01  1.35142499E+02  1.91925005E+02 -1.13126283E-01 	 2.11427161E+01 3.84080787E+03 3.84080787E+03 007863 	 5.19378907E+03 6.00000000E+03 2.08449197E+00 
000081 	 2.117009E+01 	 -6.65159703E+03  4.76104268E+03  8.96172815E-02  1.36678420E+02  1.90899154E+02 -1.42318634E-01 	 2.11433928E+01 3.84291362E+03 3.84291362E+03 007860 	 5.19357685E+03 6.00000000E+03 2.12708140E+00 
000082 	 2.143145E+01 	 -6.61489834E+03  4.81195348E+03  5.43303091E-02  1.38093285E+02  1.89873612E+02 -2.22592133E-01 	 2.11358237E+01 3.83863822E+03 3.83863822E+03 007856 	 5.19334324E+03 6.00000000E+03 2.11702606E+00 
000083 	 2.169281E+01 	 -6.57779449E+03  4.86249192E+03  8.12288637E-03  1.39591260E+02  1.88665967E+02 -2.70374366E-01 	 2.11355927E+01 3.83567745E+03 3.83567745E+03 007847 	 5.19303400E+03 6.00000000E+03 2.11127236E+00 
000084 	 2.195417E+01 	 -6.54024717E+03  4.91284883E+03 -1.82803535E-02  1.41093438E+02  1.87715932E+02 -1.64543061E-01 	 2.11048910E+01 3.82344493E+03 3.82344493E+03 007842 	 5.18376601E+03 6.00000000E+03 2.13379767E+00 
000085 	 2.221553E+01 	 -6.50233034E+03  4.96289801E+03 -6.95407828E-02  1.42530318E+02  1.86718892E+02 -1.68064055E-01 	 2.10965117E+01 3.82127645E+03 3.82127645E+03 007837 	 5.18342359E+03 6.00000000E+03 2.10810428E+00 
000086 	 2.247689E+01 	 -6.46401687E+03  5.01268470E+03 -1.52507425E-01  1.43936998E+02  1.85572581E+02 -7.54639533E-02 	 2.10949446E+01 3.81878516E+03 3.81878516E+03 007831 	 5.18313819E+03 6.00000000E+03 2.06139332E+00 
000087 	 2.273825E+01 	 -6.42535618E+03  5.06215309E+03 -1.77611846E-01  1.45332490E+02  1.84512709E+02 -1.20744010E-01 	 2.10719518E+01 3.80709633E+03 3.80709633E+03 007829 	 5.17388775E+03 6.00000000E+03 2.04735435E+00 
000088 	 2.299961E+01 	 -6.38627503E+03  5.11130821E+03 -2.00195606E-01  1.46726589E+02  1.83308221E+02 -1.38499762E-01 	 2.10724010E+01 3.80489877E+03 3.80489877E+03 007823 	 5.17361887E+03 6.00000000E+03 2.06554980E+00 
000089 	 2.326097E+01 	 -6.34689815E+03  5.16014193E+03 -1.83556448E-01  1.48056045E+02  1.82134091E+02  1.88355111E-02 	 2.10715186E+01 3.80184400E+03 3.80184400E+03 007818 	 5.17341451E+03 6.00000000E+03 2.08462312E+00 
000090 	 2.352233E+01 	 -6.30718549E+03  5.20868620E+03 -1.69502569E-01  1.49307035E+02  1.81067700E+02  3.21803015E-02 	 2.10727183E+01 3.80138965E+03 3.80138965E+03 007817 	 5.17305107E+03 6.00000000E+03 2.09463104E+00 
000091 	 2.378369E+01 	 -6.26706462E+03  5.25694153E+03 -1.83083896E-01  1.50821153E+02  1.79989198E+02 -5.47248063E-02 	 2.10461718E+01 3.79148233E+03 3.79148233E+03 007816 	 5.16405206E+03 6.00000000E+03 2.09789164E+00 
000092 	 2.404505E+01 	 -6.22659136E+03  5.30489101E+03 -2.52426518E-01  1.52220864E+02  1.78742739E+02 -8.35113019E-02 	 2.10434550E+01 3.78839134E+03 3.78839134E+03 007808 	 5.16377496E+03 6.00000000E+03 2.12315435E+00 
000093 	 2.430640E+01 	 -6.18573459E+03  5.35254196E+03 -3.03830007E-01  1.53540152E+02  1.77504809E+02 -1.85333433E-01 	 2.10414573E+01 3.78468737E+03 3.78468737E+03 007802 	 5.16338666E+03 6.00000000E+03 2.09847700E+00 
000094 	 2.456776E+01 	 -6.14446827E+03  5.39981261E+03 -3.36331735E-01  1.54980642E+02  1.76345215E+02 -1.70845887E-01 	 2.10185210E+01 3.77469069E+03 3.77469069E+03 007796 	 5.15435018E+03 6.00000000E+03 2.10928795E+00 
000095 	 2.482912E+01 	 -6.10284830E+03  5.44682640E+03 -3.49392803E-01  1.56264387E+02  1.75222894E+02 -9.64316754E-02 	 2.09918604E+01 3.76067355E+03 3.76067355E+03 007791 	 5.14557168E+03 6.00000000E+03 2.16541353E+00 
000096 	 2.509048E+01 	 -6.06086428E+03  5.49346843E+03 -3.77859048E-01  1.57668894E+02  1.73996765E+02 -1.79924845E-01 	 2.09855567E+01 3.75817730E+03 3.75817730E+03 007789 	 5.14520361E+03 6.00000000E+03 2.13327878E+00 
000097 	 2.535184E+01 	 -6.01854284E+03  5.53979642E+03 -4.26322734E-01  1.59000942E+02  1.72847710E+02 -9.35009220E-02 	 2.09666284E+01 3.74960334E+03 3.74960334E+03 007786 	 5.13634226E+03 6.00000000E+03 2.16320563E+00 
000098 	 2.561320E+01 	 -5.97584341E+03  5.58580761E+03 -4.70013223E-01  1.60376152E+02  1.71768874E+02 -1.23341974E-01 	 2.09539995E+01 3.74742130E+03 3.74742130E+03 007783 	 5.13602346E+03 6.00000000E+03 2.12171386E+00 
000099 	 2.587456E+01 	 -5.93278863E+03  5.63152087E+03 -5.12242604E-01  1.61651890E+02  1.70337883E+02 -7.51727146E-02 	 2.09677931E+01 3.74947068E+03 3.74947068E+03 007782 	 5.13572384E+03 6.00000000E+03 2.12890359E+00 
000100 	 2.613592E+01 	 -5.88942717E+03  5.67690437E+03 -5.62588200E-01  1.63139164E+02  1.69156810E+02 -1.81426210E-02 	 2.09406326E+01 3.74044557E+03 3.74044557E+03 007781 	 5.12715237E+03 6.00000000E+03 2.12337090E+00 
000101 	 2.639728E+01 	 -5.84570593E+03  5.72195560E+03 -6.13453943E-01  1.64189874E+02  1.67781092E+02 -1.74197052E-02 	 2.09686959E+01 3.74734522E+03 3.74734522E+03 007782 	 5.11868897E+03 6.00000000E+03 2.16502507E+00 
000102 	 2.665864E+01 	 -5.80165840E+03  5.76665266E+03 -6.31959443E-01  1.65546256E+02  1.66689961E+02  1.16048739E-02 	 2.09549246E+01 3.74552557E+03 3.74552557E+03 007779 	 5.11850910E+03 6.00000000E+03 2.18185276E+00 
000103 	 2.692000E+01 	 -5.75726121E+03  5.81101005E+03 -6.22587532E-01  1.66754266E+02  1.65258325E+02 -7.91347722E-02 	 2.09623154E+01 3.74445519E+03 3.74445519E+03 007775 	 5.11017607E+03 6.00000000E+03 2.19040188E+00 
000104 	 2.718136E+01 	 -5.71254226E+03  5.85501744E+03 -6.23910073E-01  1.68133419E+02  1.63995197E+02 -1.22888484E-02 	 2.09272136E+01 3.72875725E+03 3.72875725E+03 007768 	 5.10194718E+03 6.00000000E+03 2.21050385E+00 
